212,176,5,17
212,172,44,17
212,176,3,17
213,177,173,17
213,179,174,17
213,177,17,17
214,178,1,17
215,179,4,18
215,182,175,18
216,180,116,18
217,181,1,18
218,180,176,18
218,188,82,18
219,182,1,18
219,182,177,18
220,183,1,18
220,182,178,18
221,184,1,18
222,184,179,18
223,184,180,18
224,185,1,19
225,186,1,19
226,186,181,19
226,185,182,19
227,187,96,19
227,185,14,19
227,182,157,19
227,187,183,19
227,181,38,19
227,185,4,19
227,187,184,19
227,188,97,19
227,187,185,19
227,188,91,19
227,185,183,19
227,185,186,19
227,188,77,19
227,182,162,19
227,188,96,19
227,185,183,19
227,184,5,19
227,188,77,19
227,185,14,19
227,188,187,19
227,187,1,19
228,188,1,19
229,189,96,19
229,192,64,19
229,189,1,19
230,189,188,19
231,190,82,19
232,190,189,19
232,191,1,19
232,191,190,19
232,193,3,19
232,189,128,19
232,189,128,19
232,191,82,19
233,191,191,19
234,192,1,19
235,192,192,19
235,193,1,19
236,193,1,19
237,193,193,19
238,194,96,19
238,195,14,19
238,195,5,19
238,192,194,19
238,189,128,19
238,191,162,19
238,192,195,19
238,195,14,19
239,195,4,19
239,196,4,19
239,196,5,19
239,199,42,19
239,198,196,19
240,196,1,19
241,196,197,19
241,196,5,19
242,197,96,19
243,198,1,19
243,191,96,19
244,199,1,19
244,191,96,19
245,200,49,19
246,201,198,19
246,197,49,19
246,191,106,19
246,191,106,19
246,200,199,19
246,197,77,19
246,196,3,19
246,196,3,19
247,200,198,19
247,200,200,19
247,191,106,19
247,191,106,19
247,197,49,19
247,196,3,19
247,196,3,19
247,196,3,19
247,196,3,19
247,196,3,19
247,200,201,19
247,199,3,19
247,199,3,19
247,197,77,19
248,202,198,19
248,199,3,19
248,200,183,19
248,191,106,19
248,200,199,19
248,196,3,19
248,201,49,19
248,199,3,19
248,199,3,19
248,199,3,19
248,201,49,19
249,203,202,19
249,203,203,19
249,203,204,19
249,201,49,19
249,197,125,19
249,199,5,19
249,203,196,19
249,199,1,19
250,204,49,19
250,200,97,19
250,207,49,19
250,199,14,19
250,202,77,19
250,200,97,19
250,207,49,19
250,197,77,19
250,197,77,19
250,207,49,19
250,207,49,19
250,207,49,19
250,200,205,19
250,198,171,19
250,207,49,19
250,207,49,19
251,205,3,19
252,205,199,19
252,209,3,19
252,210,56,19
252,207,49,19
252,207,49,19
252,207,49,19
252,210,49,19
252,210,49,19
252,210,49,19
252,209,3,19
252,210,49,19
252,210,56,19
252,210,49,19
252,209,3,19
252,210,49,19
252,206,77,19
252,213,106,19
252,210,49,19
253,205,206,19
253,207,49,19
253,209,3,19
253,213,106,19
253,213,106,19
254,206,207,19
254,209,14,19
254,214,49,19
254,215,77,19
254,218,49,19
254,210,3,19
254,218,49,19
254,207,196,19
254,210,1,19
255,207,208,19
256,208,1,19
257,209,1,19
257,209,209,19
258,210,1,19
258,218,64,19
259,211,1,19
259,212,210,19
260,212,1,19
261,213,82,19
261,211,1,19
261,212,200,19
261,218,38,19
262,214,64,19
263,214,211,19
264,215,1,19
265,215,212,19
265,212,171,19
265,218,61,19
265,218,97,19
265,218,70,19
265,217,20,19
265,212,213,19
266,216,1,19
267,217,1,19
267,218,48,19
267,221,128,19
267,212,212,19
267,212,214,19
267,218,64,19
267,217,3,19
267,217,213,19
267,217,20,19
267,217,13,19
268,218,64,19
269,219,1,19
269,217,208,19
270,220,4,19
271,220,215,19
271,220,14,19
271,220,4,19
271,220,14,19
271,217,184,19
271,220,3,19
271,220,3,19
271,220,5,19
271,220,5,19
271,220,3,19
271,222,14,19
271,222,214,19
271,222,212,19
271,219,42,19
272,221,119,19
272,226,124,19
273,222,38,19
274,223,38,19
274,223,38,19
274,226,2,19
274,224,38,19
274,226,4,19
274,226,12,19
275,224,1,19
276,225,82,19
276,226,82,19
276,228,3,19
276,222,216,19
276,228,38,19
276,228,217,19
277,226,4,19
278,227,214,19
279,228,1,19
280,229,99,19
281,230,1,19
281,234,214,19
281,234,218,19
281,232,14,19
281,232,47,19
281,222,214,19
281,222,219,19
281,222,214,19
281,222,219,19
281,224,9,19
281,222,220,19
282,231,1,19
283,232,1,19
284,233,12,19
284,232,3,19
284,239,221,19
284,239,222,19
284,234,12,19
284,233,128,19
284,239,223,19
285,234,224,19
285,232,49,19
285,239,225,19
285,239,223,19
285,239,223,19
286,235,1,19
286,239,226,19
286,236,77,19
286,231,66,19
286,231,66,19
286,232,48,19
286,239,227,19
286,236,96,19
286,232,49,19
287,236,12,19
287,238,3,19
287,239,223,19
287,238,3,19
287,236,12,19
288,237,64,19
288,230,53,19
288,237,162,19
288,239,223,19
288,239,3,19
288,239,3,19
288,237,162,19
288,236,70,19
288,230,53,19
289,238,1,19
290,239,12,19
291,240,1,19
291,239,3,19
291,244,223,19
291,239,66,19
291,244,227,19
292,241,1,19
292,240,174,19
292,244,217,19
292,244,223,19
292,244,228,19
293,242,1,19
293,240,12,19
293,242,66,19
294,243,49,19
294,239,66,19
294,242,14,19
294,247,49,19
294,236,97,19
295,244,229,19
296,244,106,19
296,245,5,19
297,244,106,19
297,248,230,19
297,245,5,19
297,248,230,19
297,236,107,19
298,245,229,19
299,246,2,19
300,246,2,19
300,248,5,19
300,247,201,19
301,247,231,19
302,248,1,19
303,249,232,19
303,250,1,19
304,250,1,19
305,251,188,19
306,252,1,19
306,247,187,19
306,248,233,19
306,248,234,19
306,248,235,19
306,248,236,19
306,248,237,19
306,248,238,19
306,249,77,19
306,249,77,19
307,253,1,19
307,248,239,19
308,254,240,19
309,254,1,19
310,255,4,19
311,256,1,19
311,255,97,19
312,257,37,19
312,257,241,19
313,258,1,19
314,259,64,19
315,260,1,19
316,261,1,19
316,257,239,19
317,262,1,19
317,255,96,19
318,263,64,19
318,257,242,19
318,262,243,19
318,262,216,19
318,262,244,19
319,264,1,19
320,265,1,19
320,264,13,19
321,266,1,19
322,266,243,19
322,266,245,19
322,268,96,19
322,265,37,19
323,267,124,19
323,267,1,19
323,270,246,19
324,268,247,19
324,270,248,19
324,271,249,19
324,271,250,19
324,271,251,19
324,271,252,19
324,271,252,19
324,271,252,19
324,271,252,19
324,271,253,19
324,271,253,19
324,270,1,19
325,269,4,19
325,271,254,19
325,273,97,19
325,271,246,19
325,273,255,19
326,270,1,19
327,271,224,19
327,272,4,19
328,272,256,19
328,273,97,19
328,276,257,19
329,273,3,19
329,276,258,19
329,271,77,19
330,270,1,19
330,276,259,19
330,276,260,19
331,274,261,19
332,275,61,19
332,280,104,19
332,278,96,19
332,273,3,19
332,273,3,19
333,276,5,19
334,276,262,19
334,276,5,19
335,277,247,19
336,278,5,19
337,274,99,19
338,279,224,19
339,279,263,19
339,278,24,19
339,272,4,19
339,279,264,19
339,281,91,19
339,276,246,19
339,277,3,19
339,277,5,19
340,280,265,19
340,281,1,19
340,281,266,19
340,280,124,19
340,281,96,19
341,281,1,19
341,283,1,19
341,281,267,19
342,282,1,19
343,283,174,19
344,284,106,19
345,284,131,19
345,285,1,19
345,285,12,19
346,285,268,19
347,285,269,19
347,286,223,19
348,285,223,19
348,290,223,19
349,286,1,19
349,281,84,19
349,288,3,19
349,284,61,19
350,287,248,19
351,288,4,19
352,289,106,19
352,284,61,19
352,294,38,19
353,290,1,19
354,291,174,19
355,292,4,19
356,292,270,19
356,293,5,19
356,245,271,19
356,290,223,19
357,293,1,19
357,294,79,19
357,294,79,19
357,290,223,19
357,290,223,19
358,294,272,19
359,295,1,19
360,296,1,19
361,296,273,19
362,297,21,19
363,298,1,19
364,46,274,19
365,299,274,19
365,302,89,19
365,297,4,19
366,300,232,19
367,301,232,19
368,301,12,19
368,302,106,19
368,303,5,19
368,301,13,19
369,301,275,19
369,302,99,19
370,302,276,19
370,305,12,19
370,294,157,19
371,303,174,19
372,304,17,19
373,305,1,19
374,306,1,19
375,307,4,19
375,307,12,19
375,307,4,19
376,308,1,19
376,252,277,19
376,307,1,19
376,307,1,19
376,307,1,19
377,309,17,19
377,309,12,19
377,300,171,19
377,309,1,19
378,310,1,19
379,311,104,19
379,315,106,19
379,304,232,19
380,312,38,19
381,313,4,19
382,313,83,19
382,315,97,19
382,317,278,19
382,315,106,19
382,315,97,19
383,314,96,19
383,315,89,19
383,315,89,19
384,314,279,19
384,315,89,19
384,315,89,19
384,315,89,19
384,315,3,19
384,315,3,19
384,316,1,19
385,315,1,19
386,316,1,19
387,316,280,19
387,317,281,19
387,318,3,19
387,315,84,19
388,317,61,19
389,317,282,19
389,317,64,19
390,318,64,19
391,319,5,19
391,319,5,19
392,318,3,19
392,319,283,19
393,318,284,19
393,317,283,19
393,315,116,19
393,319,5,19
393,315,106,19
393,315,106,19
393,319,2,19
393,315,96,19
394,320,1,19
394,315,82,19
395,321,285,19
395,319,286,19
396,322,4,19
397,322,287,19
397,319,1,19
397,317,49,19
397,318,36,19
397,319,288,19
397,317,49,19
397,319,289,19
397,319,3,19
397,319,3,19
397,319,3,19
397,317,56,19
397,317,56,19
397,319,3,19
398,323,49,19
398,320,49,19
398,320,49,19
398,319,14,19
398,320,49,19
398,320,49,19
398,320,49,19
398,331,201,19
398,325,56,19
398,319,290,19
398,319,291,19
398,323,3,19
398,324,291,19
398,325,56,19
398,323,3,19
398,325,292,19
398,325,292,19
398,325,292,19
399,324,188,19
399,326,286,19
399,326,1,19
399,326,286,19
399,326,286,19
399,326,3,19
399,326,286,19
399,326,286,19
399,326,286,19
399,326,286,19
399,326,286,19
399,326,286,19
399,326,286,19
399,326,286,19
400,325,293,19
400,325,82,19
400,326,1,19
400,325,294,19
401,325,293,19
401,325,82,19
401,326,5,19
401,325,295,19
401,326,278,19
402,325,293,19
402,328,249,19
402,329,66,19
402,326,3,19
402,333,162,19
403,325,296,19
403,325,297,19
403,325,296,19
404,326,1,19
405,327,1,19
406,327,298,19
407,328,293,19
407,326,1,19
408,329,293,19
408,331,14,19
408,327,293,19
409,328,299,19
409,339,82,19
409,334,61,19
409,329,5,19
409,327,299,19
409,330,1,19
410,330,188,19
411,331,232,19
411,334,107,19
411,330,286,19
411,330,286,19
411,330,232,19
411,330,232,19
412,332,61,19
413,333,1,19
414,333,254,19
415,334,188,19
416,335,38,19
416,339,82,19
417,336,48,19
418,336,300,19
419,337,301,19
420,338,302,19
421,337,174,19
421,339,303,19
421,338,5,19
421,339,304,19
421,341,128,19
422,339,300,19
423,340,305,19
423,338,1,19
424,339,306,19
424,339,96,19
424,341,201,19
424,340,14,19
425,341,174,19
425,343,133,19
425,340,304,19
425,338,217,19
425,343,128,19
426,342,1,19
427,343,1,19
427,344,307,19
428,344,64,19
429,345,4,19
430,345,308,19
430,344,171,19
430,347,2,19
431,346,101,19
432,346,171,19
432,347,14,19
433,346,309,19
434,347,188,19
435,348,188,19
436,349,38,19
437,349,310,19
437,349,1,19
437,343,216,19
437,351,12,19
438,188,311,19
439,350,312,19
440,188,313,19
440,353,4,19
441,351,1,19
441,285,314,19
441,353,91,19
441,285,314,19
441,348,171,19
441,353,91,19
441,353,2,19
441,353,14,19
441,285,315,19
442,352,1,19
443,352,316,19
443,353,5,19
443,353,3,19
443,354,37,19
443,354,99,19
443,353,4,19
444,353,1,19
444,353,12,19
444,354,99,19
445,354,1,19
445,354,42,19
446,355,38,19
446,355,3,19
446,355,3,19
446,355,4,19
447,356,1,19
447,357,70,19
447,357,70,19
447,353,317,19
447,355,12,19
447,357,77,19
447,322,12,19
447,361,70,19
448,357,318,19
448,355,317,19
448,322,5,19
448,361,70,19
449,358,268,19
450,358,319,19
450,321,3,19
451,358,171,19
451,355,320,19
452,358,3,19
452,355,320,19
452,361,63,19
452,358,101,19
453,359,38,19
453,321,5,19
453,321,5,19
453,361,70,19
454,350,321,19
455,350,322,19
456,360,323,19
456,356,231,19
457,188,1,19
458,350,1,19
459,361,104,19
460,350,324,19
461,362,325,19
461,326,12,19
462,363,37,19
462,364,70,19
463,364,326,19
464,365,81,19
465,365,327,19
465,365,328,19
465,328,5,19
466,366,4,19
467,366,329,19
467,365,3,19
467,361,187,19
468,366,330,19
468,365,3,19
468,362,106,19
468,361,314,19
468,361,314,19
468,366,106,19
468,369,14,19
469,367,4,19
470,367,331,19
471,368,332,19
471,367,24,19
471,369,96,19
472,369,1,19
472,364,70,19
472,367,24,19
473,370,188,19
474,371,1,19
474,373,61,19
474,369,5,19
475,372,2,19
476,372,333,19
476,371,14,19
477,372,333,19
477,372,201,19
477,373,49,19
477,373,49,19
477,373,96,19
477,372,5,19
477,372,2,19
477,370,334,19
477,372,2,19
478,372,335,19
478,372,4,19
478,373,96,19
479,373,83,19
479,374,20,19
479,374,336,19
479,382,185,19
480,374,337,19
481,375,1,19
482,376,338,19
482,377,28,19
483,374,1,19
484,374,339,19
485,374,340,19
486,374,341,19
487,374,341,19
488,374,339,19
488,378,3,19
489,377,1,19
490,378,342,19
490,378,3,19
491,377,343,19
491,376,344,19
492,379,345,19
492,378,346,19
492,380,347,19
493,380,44,19
494,381,1,19
495,382,348,19
495,380,349,19
496,383,1,19
496,380,346,19
497,384,61,19
498,384,350,19
499,384,227,19
500,385,1,19
500,386,14,19
500,383,351,19
500,380,342,19
500,380,342,19
500,380,342,19
500,380,342,19
501,386,1,19
501,390,89,19
502,387,1,19
503,388,1,19
504,389,1,19
505,390,1,19
506,391,49,19
506,390,1,19
506,390,3,19
507,330,49,19
508,392,1,19
509,393,1,19
510,393,352,19
510,379,64,19
511,394,48,19
511,394,353,19
511,381,83,19
512,395,128,19
513,395,354,19
513,394,1,19
513,403,135,19
513,396,4,19
513,394,355,19
514,396,356,19
515,397,64,19
515,398,1,19
516,398,3,19
516,401,276,19
516,398,12,19
516,400,24,19
516,400,24,19
517,399,1,19
517,400,5,19
517,379,42,19
517,400,162,19
517,383,66,19
517,383,66,19
517,404,231,19
517,400,12,19
518,400,1,19
519,401,1,19
520,402,208,19
521,402,357,19
521,405,96,19
522,403,81,19
522,383,49,19
522,388,66,19
523,404,1,19
524,405,1,19
524,404,74,19
525,406,1,19
525,405,1,19
526,407,179,19
527,407,278,19
527,406,4,19
527,409,96,19
527,401,199,19
527,409,77,19
527,408,358,19
527,408,26,19
528,408,1,19
528,406,17,19
529,408,359,19
529,409,103,19
530,409,1,19
531,410,360,19
531,406,1,19
531,415,104,19
531,411,361,19
531,404,217,19
532,411,362,19
532,415,37,19
533,411,363,19
533,406,12,19
533,406,1,19
533,412,364,19
533,413,365,19
533,418,72,19
534,412,99,19
535,413,360,19
536,414,37,19
536,406,1,19
536,417,77,19
536,414,366,19
536,408,18,19
536,417,36,19
537,415,61,19
538,415,367,19
538,417,49,19
539,415,368,19
539,420,96,19
540,416,356,19
541,417,61,19
541,417,42,19
542,416,369,19
543,418,257,19
543,415,201,19
544,419,83,19
545,419,370,19
545,419,42,19
545,418,368,19
545,418,368,19
546,420,61,19
547,420,371,19
547,419,42,19
547,419,14,19
548,421,64,19
549,422,372,19
549,423,97,19
549,422,368,19
549,419,2,19
550,423,64,19
551,424,61,19
551,418,373,19
552,423,374,19
552,424,42,19
553,425,358,19
554,426,83,19
555,427,96,19
555,420,248,19
555,433,14,19
555,435,4,19
555,435,4,19
555,428,254,19
555,435,1,19
555,427,48,19
555,425,83,19
556,428,375,19
557,429,83,19
558,430,1,19
558,434,18,19
558,431,376,19
558,431,377,19
558,431,378,19
558,435,1,19
559,431,375,19
559,435,4,19
559,421,183,19
559,435,5,19
560,432,1,19
561,433,49,19
561,433,38,19
561,428,217,19
562,434,49,19
563,435,285,19
563,435,5,19
563,435,5,19
563,437,232,19
563,435,4,19
563,431,333,19
563,432,77,19
563,435,14,19
564,436,379,19
564,432,77,19
565,436,24,19
566,436,380,19
566,432,77,19
567,436,381,19
567,437,5,19
567,435,5,19
567,434,96,19
567,432,77,19
567,440,14,19
568,437,107,19
568,432,81,19
569,438,24,19
570,439,14,19
570,437,81,19
571,438,285,19
571,440,14,19
571,437,382,19
571,434,292,19
571,437,383,19
571,440,383,19
571,440,333,19
571,437,254,19
572,438,384,19
572,442,24,19
572,440,38,19
572,443,1,19
572,440,385,19
573,440,188,19
574,441,386,19
574,444,1,19
575,442,1,19
575,440,387,19
576,443,1,19
577,444,13,19
577,444,1,19
577,444,3,19
577,445,83,19
577,444,3,19
577,444,48,19
578,445,13,19
579,446,13,19
579,444,49,19
579,446,388,19
580,447,1,19
581,447,389,19
581,446,390,19
582,448,13,19
582,459,64,19
582,446,391,19
582,446,388,19
582,449,3,19
582,459,61,19
582,449,3,19
582,449,6,19
582,446,388,19
582,449,3,19
582,459,200,19
582,456,77,19
582,449,14,19
583,449,13,19
583,449,4,19
583,457,56,19
584,450,13,19
585,450,6,19
585,446,388,19
585,446,391,19
585,450,6,19
585,457,56,19
586,451,1,19
587,452,347,19
588,452,106,19
588,450,13,19
588,427,392,19
588,427,393,19
588,427,393,19
588,450,14,19
588,451,5,19
588,459,183,19
589,453,394,19
589,459,195,19
589,453,5,19
590,452,394,19
590,451,13,19
590,432,395,19
590,457,139,19
590,457,49,19
590,435,396,19
590,456,227,19
591,454,99,19
592,455,96,19
592,459,188,19
592,459,200,19
593,456,188,19
594,457,1,19
594,457,5,19
594,457,24,19
595,458,1,19
596,459,1,19
596,459,83,19
597,460,61,19
597,457,5,19
598,461,61,19
598,458,96,19
599,462,1,19
600,463,61,19
601,463,123,19
601,458,106,19
602,463,158,19
602,462,96,19
602,461,158,19
602,461,5,19
603,342,397,19
604,464,398,19
605,464,399,19
605,440,400,19
605,440,401,19
605,468,285,19
606,465,399,19
606,461,1,19
606,465,49,19
606,466,20,19
607,466,402,19
608,466,403,19
608,461,1,19
609,466,399,19
609,462,106,19
609,465,53,19
610,467,79,19
610,470,5,19
610,466,404,19
610,440,358,19
610,440,358,19
610,468,159,19
610,470,4,19
611,468,405,19
611,467,5,19
611,468,157,19
612,469,38,19
613,470,1,19
614,471,84,19
615,471,406,19
615,466,106,19
615,477,239,19
615,471,407,19
615,474,82,19
615,471,408,19
616,472,1,19
617,472,162,19
617,467,4,19
617,467,3,19
617,471,409,19
617,467,3,19
617,471,409,19
617,474,410,19
617,474,410,19
617,467,4,19
617,474,411,19
617,474,411,19
617,474,411,19
618,473,1,19
619,473,412,19
619,474,102,19
620,474,48,19
621,475,1,19
622,475,413,19
623,476,96,19
623,480,143,19
623,470,13,19
623,470,3,19
623,470,3,19
623,474,83,19
623,479,244,19
624,445,1,19
625,477,1,19
626,478,1,19
627,479,1,19
628,480,61,19
629,481,414,19
630,480,389,19
630,479,48,19
631,480,5,19
631,482,4,19
632,480,320,19
633,482,1,19
634,482,415,19
635,483,1,19
636,484,1,19
637,484,298,19
638,485,231,19
638,482,416,19
638,485,5,19
639,486,144,19
640,486,417,19
640,486,24,19
641,487,1,19
641,487,189,19
641,490,69,19
641,486,3,19
641,487,5,19
641,491,99,19
641,489,14,19
642,488,1,19
643,488,418,19
643,494,77,19
644,489,235,19
644,487,419,19
644,489,253,19
645,490,124,19
645,487,420,19
645,487,421,19
645,487,422,19
646,491,1,19
647,492,1,19
647,495,48,19
647,490,5,19
647,491,423,19
648,487,1,19
649,487,131,19
650,493,14,19
650,481,333,19
650,495,424,19
650,495,49,19
651,494,3,19
652,495,107,19
652,491,184,19
652,491,184,19
652,491,185,19
652,497,97,19
652,494,4,19
652,483,3,19
652,483,3,19
653,496,1,19
653,483,1,19
654,497,84,19
654,499,42,19
654,498,425,19
654,484,3,19
654,484,2,19
654,497,106,19
654,487,383,19
654,491,292,19
654,486,4,19
654,501,426,19
654,486,13,19
655,498,64,19
656,498,3,19
657,498,427,19
657,492,5,19
657,495,162,19
658,499,84,19
658,486,3,19
658,486,12,19
659,436,1,19
660,500,4,19
661,500,428,19
661,502,318,19
661,495,171,19
661,503,106,19
662,501,429,19
663,501,430,19
664,502,1,19
665,503,84,19
666,503,171,19
666,503,96,19
666,503,56,19
666,502,431,19
666,502,295,19
666,490,3,19
666,494,201,19
667,503,432,19
667,502,295,19
667,490,3,19
668,504,1,19
669,505,64,19
670,505,433,19
671,506,99,19
672,506,434,19
673,506,434,19
673,507,435,19
674,506,3,19
675,507,436,19
676,508,194,19
677,509,437,19
677,507,436,19
